mass_A
t x y
4.478000000E1 6.939450039E1 1.398870436E0
4.479000000E1 6.943558043E1 1.397949234E0
4.480000000E1 6.945489295E1 1.398261129E0
4.481000000E1 6.951979805E1 1.397920147E0
4.482000000E1 6.957439179E1 1.398167325E0
4.483000000E1 6.958934352E1 1.399340362E0
4.484000000E1 6.962666738E1 1.400973602E0
4.485000000E1 6.967147126E1 1.399817821E0
4.486000000E1 6.971471696E1 1.398392024E0
4.487000000E1 6.972889723E1 1.398027828E0
4.488000000E1 6.975316073E1 1.399197330E0
4.489000000E1 6.979988363E1 1.399416371E0
4.490000000E1 6.984838281E1 1.398831151E0
4.491000000E1 6.986339036E1 1.399392069E0
4.492000000E1 6.987707495E1 1.399273353E0
4.493000000E1 6.989122647E1 1.398792071E0
4.494000000E1 6.990547304E1 1.399771184E0
4.495000000E1 6.992459774E1 1.399371660E0
4.496000000E1 6.994649360E1 1.399105653E0
4.497000000E1 6.998566167E1 1.398153402E0
4.498000000E1 6.999836274E1 1.397531314E0
4.499000000E1 7.000164160E1 1.397841938E0
4.500000000E1 7.001044027E1 1.398259616E0
4.501000000E1 7.001284565E1 1.397022891E0
4.502000000E1 7.001792270E1 1.399421019E0
4.503000000E1 7.001769576E1 1.399374252E0
4.504000000E1 7.001513198E1 1.398171839E0
4.505000000E1 7.001305933E1 1.398103207E0
4.506000000E1 7.001103083E1 1.398347338E0
4.507000000E1 7.000828828E1 1.398049938E0
4.508000000E1 7.000667808E1 1.397460937E0
4.509000000E1 7.000355567E1 1.397359585E0
4.510000000E1 7.000038805E1 1.397052055E0
4.511000000E1 6.999794541E1 1.396458270E0
4.512000000E1 6.999620557E1 1.397716102E0
4.513000000E1 6.999261018E1 1.398148633E0
4.514000000E1 6.998999837E1 1.398092909E0
4.515000000E1 6.998124145E1 1.396078218E0
4.516000000E1 6.997814983E1 1.395457319E0
4.517000000E1 6.996951066E1 1.397839990E0
4.518000000E1 6.995667606E1 1.395990726E0
4.519000000E1 6.995510278E1 1.395782471E0
4.520000000E1 6.993731503E1 1.394403870E0
4.521000000E1 6.990919094E1 1.393855496E0
4.522000000E1 6.986996359E1 1.394841175E0
4.523000000E1 6.985836119E1 1.394753613E0
4.524000000E1 6.984761495E1 1.393521253E0
4.525000000E1 6.982925244E1 1.392272362E0
4.526000000E1 6.979911876E1 1.391095377E0
4.527000000E1 6.976255097E1 1.393399797E0
4.528000000E1 6.972312638E1 1.393960943E0
4.529000000E1 6.971178328E1 1.393567427E0
4.530000000E1 6.969727751E1 1.393843917E0
4.531000000E1 6.967296805E1 1.392366234E0
4.532000000E1 6.962712152E1 1.392395195E0
4.533000000E1 6.958135995E1 1.394032159E0
4.534000000E1 6.956595962E1 1.392952702E0
4.535000000E1 6.954355845E1 1.392209834E0
4.536000000E1 6.948452888E1 1.392684342E0
4.537000000E1 6.944048942E1 1.392783947E0
4.538000000E1 6.942165391E1 1.392916753E0
4.539000000E1 6.939079149E1 1.391817250E0
4.540000000E1 6.933154801E1 1.393054160E0
4.541000000E1 6.929553819E1 1.394315012E0
4.542000000E1 6.927480943E1 1.392630234E0
4.543000000E1 6.921450581E1 1.391471672E0
4.544000000E1 6.915676040E1 1.392965820E0
4.545000000E1 6.913737118E1 1.393629165E0
4.546000000E1 6.907359143E1 1.390888374E0
4.547000000E1 6.901594733E1 1.392351154E0
4.548000000E1 6.899845158E1 1.392624796E0
4.549000000E1 6.892780590E1 1.392024418E0
4.550000000E1 6.887323355E1 1.393437615E0
4.551000000E1 6.884952172E1 1.392013650E0
4.552000000E1 6.877647593E1 1.392521254E0
4.553000000E1 6.873467740E1 1.393590100E0
4.554000000E1 6.870576472E1 1.392135502E0
4.555000000E1 6.862330467E1 1.393003969E0
4.556000000E1 6.859051107E1 1.394449150E0
4.557000000E1 6.856460937E1 1.393153691E0
4.558000000E1 6.847702105E1 1.394496234E0
4.559000000E1 6.844765932E1 1.394949661E0
4.560000000E1 6.842456170E1 1.393538880E0
4.561000000E1 6.833656636E1 1.392597419E0
4.562000000E1 6.830560851E1 1.393617855E0
4.563000000E1 6.826295985E1 1.393177459E0
4.564000000E1 6.819365873E1 1.392712825E0
4.565000000E1 6.816363256E1 1.394167783E0
4.566000000E1 6.813430295E1 1.393015447E0
4.567000000E1 6.805485964E1 1.394469571E0
4.568000000E1 6.802371741E1 1.394695044E0
4.569000000E1 6.799096029E1 1.394496408E0
4.570000000E1 6.791508593E1 1.393348562E0
4.571000000E1 6.788302291E1 1.393987402E0
4.572000000E1 6.785193623E1 1.393357303E0
4.573000000E1 6.777302367E1 1.395152453E0
4.574000000E1 6.774273547E1 1.394936948E0
4.575000000E1 6.771491921E1 1.394863236E0
4.576000000E1 6.764560146E1 1.395709138E0
4.577000000E1 6.760479247E1 1.395978584E0
4.578000000E1 6.758031170E1 1.394689137E0
4.579000000E1 6.751621028E1 1.395753780E0
4.580000000E1 6.746518369E1 1.395821649E0
4.581000000E1 6.744767538E1 1.395578606E0
4.582000000E1 6.740165030E1 1.394005308E0
4.583000000E1 6.734824588E1 1.395970599E0
4.584000000E1 6.732249153E1 1.396470481E0
4.585000000E1 6.729936854E1 1.395373566E0
4.586000000E1 6.724426712E1 1.397167940E0
4.587000000E1 6.719076806E1 1.397248836E0
4.588000000E1 6.717529747E1 1.396840273E0
4.589000000E1 6.714718374E1 1.395456017E0
4.590000000E1 6.708778249E1 1.395292743E0
4.591000000E1 6.704717816E1 1.396512350E0
4.592000000E1 6.703509700E1 1.396629379E0
4.593000000E1 6.701246252E1 1.395727090E0
4.594000000E1 6.696641790E1 1.398377029E0
4.595000000E1 6.690996318E1 1.397190112E0
4.596000000E1 6.689690236E1 1.397476592E0
4.597000000E1 6.688091585E1 1.396282167E0
4.598000000E1 6.684509567E1 1.396334409E0
4.599000000E1 6.682211921E1 1.397900774E0
4.600000000E1 6.676891463E1 1.397578022E0
4.601000000E1 6.675783429E1 1.396981652E0
4.602000000E1 6.674925417E1 1.397644962E0
4.603000000E1 6.673250749E1 1.398151173E0
4.604000000E1 6.673043212E1 1.397264877E0
4.605000000E1 6.669806424E1 1.398520100E0
4.606000000E1 6.668421936E1 1.400351085E0
4.607000000E1 6.663058908E1 1.398336719E0
4.608000000E1 6.662228685E1 1.396620645E0
4.609000000E1 6.661268241E1 1.397212952E0
4.610000000E1 6.660857457E1 1.397452689E0
4.611000000E1 6.660508244E1 1.397044427E0
4.612000000E1 6.659957865E1 1.396366710E0
4.613000000E1 6.659741737E1 1.396184673E0
4.614000000E1 6.659769106E1 1.395976329E0
4.615000000E1 6.659400510E1 1.395922071E0
4.616000000E1 6.659974599E1 1.397644320E0
4.617000000E1 6.660137153E1 1.396731625E0
4.618000000E1 6.659890515E1 1.397243496E0
4.619000000E1 6.660307049E1 1.398421471E0
4.620000000E1 6.660263261E1 1.396934329E0
4.621000000E1 6.659997473E1 1.399005177E0
4.622000000E1 6.660486535E1 1.399528135E0
4.623000000E1 6.661053766E1 1.398075114E0
4.624000000E1 6.661231547E1 1.397928767E0
4.625000000E1 6.661376444E1 1.398032342E0
4.626000000E1 6.661570096E1 1.397397591E0
4.627000000E1 6.661651135E1 1.396547887E0
4.628000000E1 6.661812999E1 1.396755316E0
4.629000000E1 6.661844558E1 1.397940455E0
4.630000000E1 6.661876970E1 1.398826564E0
4.631000000E1 6.662060911E1 1.397604854E0
4.632000000E1 6.662194060E1 1.397559202E0
4.633000000E1 6.662472040E1 1.397847550E0
4.634000000E1 6.662460608E1 1.396368456E0
4.635000000E1 6.662501308E1 1.396316323E0
4.636000000E1 6.662816584E1 1.396956498E0
4.637000000E1 6.663023270E1 1.397031289E0
4.638000000E1 6.663217124E1 1.396037028E0
4.639000000E1 6.663661765E1 1.395655045E0
4.640000000E1 6.663731519E1 1.396426757E0
4.641000000E1 6.664093870E1 1.396211393E0
4.642000000E1 6.664224318E1 1.397986964E0
4.643000000E1 6.664829657E1 1.394836255E0
4.644000000E1 6.665708048E1 1.393682678E0
4.645000000E1 6.666772485E1 1.390755417E0
4.646000000E1 6.667751880E1 1.394458989E0
4.647000000E1 6.668673159E1 1.393634893E0
4.648000000E1 6.670649539E1 1.391538620E0
4.649000000E1 6.674953222E1 1.395261653E0
4.650000000E1 6.675889133E1 1.395957174E0
4.651000000E1 6.676596875E1 1.396330463E0
4.652000000E1 6.678118654E1 1.396066816E0
4.653000000E1 6.679486177E1 1.394484106E0
4.654000000E1 6.682397907E1 1.393408370E0
4.655000000E1 6.685152680E1 1.395025185E0
4.656000000E1 6.689523630E1 1.395365731E0
4.657000000E1 6.690554091E1 1.395100388E0
4.658000000E1 6.692133796E1 1.393900921E0
4.659000000E1 6.693822677E1 1.394205575E0
4.660000000E1 6.698397542E1 1.393904941E0
4.661000000E1 6.703513231E1 1.394340019E0
4.662000000E1 6.704704569E1 1.394091517E0
4.663000000E1 6.706457116E1 1.394707295E0
4.664000000E1 6.709294980E1 1.392983940E0
4.665000000E1 6.714685926E1 1.393399693E0
4.666000000E1 6.718087223E1 1.394946112E0
4.667000000E1 6.719620679E1 1.395107797E0
4.668000000E1 6.722628413E1 1.393782887E0
4.669000000E1 6.726928661E1 1.392284732E0
4.670000000E1 6.731824864E1 1.393278619E0
4.671000000E1 6.733371886E1 1.395806525E0
4.672000000E1 6.736044254E1 1.395431273E0
4.673000000E1 6.743068704E1 1.394472562E0
4.674000000E1 6.746388261E1 1.396134818E0
4.675000000E1 6.748224510E1 1.396103697E0
4.676000000E1 6.751378245E1 1.396467207E0
4.677000000E1 6.757327986E1 1.395911660E0
4.678000000E1 6.760415007E1 1.396656173E0
4.679000000E1 6.762283538E1 1.396250887E0
4.680000000E1 6.767817471E1 1.396181900E0
4.681000000E1 6.773699114E1 1.397075440E0
4.682000000E1 6.775413435E1 1.397514113E0
4.683000000E1 6.778006774E1 1.397464676E0
4.684000000E1 6.785070105E1 1.396167786E0
4.685000000E1 6.788667674E1 1.396406394E0
4.686000000E1 6.790544676E1 1.397301640E0
4.687000000E1 6.797296861E1 1.395772196E0
4.688000000E1 6.802563461E1 1.396906557E0
4.689000000E1 6.804386879E1 1.395967328E0
4.690000000E1 6.809372672E1 1.395675896E0
4.691000000E1 6.814831591E1 1.395400512E0
4.692000000E1 6.817033544E1 1.396803097E0
4.693000000E1 6.820033623E1 1.395212956E0
4.694000000E1 6.826786016E1 1.395107462E0
4.695000000E1 6.830883538E1 1.396882352E0
4.696000000E1 6.832940768E1 1.397053662E0
4.697000000E1 6.838872981E1 1.395655443E0
4.698000000E1 6.844575198E1 1.396409203E0
4.699000000E1 6.846197603E1 1.396761430E0
4.700000000E1 6.849891174E1 1.396094339E0
4.701000000E1 6.855898788E1 1.394987551E0
4.702000000E1 6.859166695E1 1.396831855E0
4.703000000E1 6.860942380E1 1.396039744E0
4.704000000E1 6.865416579E1 1.395972748E0
4.705000000E1 6.870677441E1 1.397575199E0
4.706000000E1 6.873277628E1 1.397205366E0
4.707000000E1 6.874987808E1 1.397618778E0
4.708000000E1 6.879686550E1 1.396914697E0
4.709000000E1 6.884505499E1 1.396302150E0
4.710000000E1 6.887185816E1 1.396638910E0
4.711000000E1 6.888810588E1 1.397236976E0
4.712000000E1 6.891894393E1 1.396458921E0
4.713000000E1 6.897142070E1 1.396412697E0
4.714000000E1 6.900942785E1 1.397069343E0
4.715000000E1 6.902397758E1 1.397034890E0
4.716000000E1 6.904743985E1 1.398324252E0
4.717000000E1 6.908583594E1 1.396576737E0
4.718000000E1 6.914594041E1 1.396278085E0
4.719000000E1 6.915860641E1 1.396938652E0
4.720000000E1 6.917194327E1 1.395715813E0
4.721000000E1 6.919977825E1 1.395827393E0
4.722000000E1 6.921962838E1 1.395718275E0
4.723000000E1 6.924895011E1 1.395802653E0
4.724000000E1 6.928407722E1 1.397096894E0
4.725000000E1 6.929540234E1 1.397624880E0
4.726000000E1 6.930696712E1 1.396726071E0
4.727000000E1 6.931627920E1 1.395916013E0
4.728000000E1 6.932701146E1 1.395341455E0
4.729000000E1 6.933969991E1 1.395009654E0
4.730000000E1 6.934842257E1 1.397096704E0
4.731000000E1 6.938440445E1 1.397346203E0
4.732000000E1 6.941597668E1 1.396622078E0
4.733000000E1 6.943136255E1 1.396846567E0
4.734000000E1 6.943743906E1 1.396588503E0
4.735000000E1 6.944231561E1 1.396307452E0
4.736000000E1 6.944459604E1 1.396662360E0
4.737000000E1 6.944497178E1 1.396924192E0
4.738000000E1 6.944688535E1 1.396588929E0
4.739000000E1 6.945141370E1 1.395376902E0
4.740000000E1 6.944949534E1 1.395745009E0
4.741000000E1 6.945032888E1 1.398192470E0
4.742000000E1 6.944806611E1 1.397054923E0
4.743000000E1 6.944583019E1 1.396133789E0
4.744000000E1 6.944376814E1 1.396057754E0
4.745000000E1 6.944306046E1 1.395868900E0
4.746000000E1 6.944003673E1 1.396577422E0
4.747000000E1 6.943717827E1 1.396168345E0
4.748000000E1 6.943691948E1 1.395969278E0
4.749000000E1 6.943581405E1 1.396603798E0
4.750000000E1 6.943333240E1 1.395282261E0
4.751000000E1 6.943218577E1 1.395546418E0
4.752000000E1 6.942970259E1 1.395547721E0
4.753000000E1 6.942196843E1 1.396042502E0
4.754000000E1 6.942155175E1 1.396145607E0
4.755000000E1 6.941512299E1 1.396324334E0
4.756000000E1 6.941449182E1 1.396239716E0
4.757000000E1 6.940391567E1 1.394670889E0
4.758000000E1 6.939531714E1 1.394501041E0
4.759000000E1 6.939111659E1 1.395935035E0
4.760000000E1 6.937641932E1 1.395883264E0
4.761000000E1 6.935393161E1 1.395737696E0
4.762000000E1 6.930920552E1 1.395761130E0
4.763000000E1 6.929963667E1 1.396121208E0
4.764000000E1 6.928929116E1 1.396055908E0
4.765000000E1 6.927789362E1 1.393883136E0
4.766000000E1 6.926998448E1 1.395086085E0
4.767000000E1 6.924466740E1 1.394404029E0
4.768000000E1 6.921423761E1 1.394152570E0
4.769000000E1 6.916336549E1 1.395472213E0
4.770000000E1 6.915183666E1 1.395713470E0
4.771000000E1 6.913985544E1 1.395878944E0
4.772000000E1 6.912211816E1 1.395839716E0
4.773000000E1 6.907940475E1 1.394536789E0
4.774000000E1 6.902566942E1 1.395871774E0
4.775000000E1 6.901126618E1 1.396570879E0
4.776000000E1 6.899685948E1 1.395972224E0
4.777000000E1 6.897391861E1 1.395235208E0
4.778000000E1 6.893014761E1 1.395796788E0
4.779000000E1 6.887967366E1 1.396760494E0
4.780000000E1 6.886575468E1 1.396614507E0
4.781000000E1 6.884350952E1 1.395651640E0
4.782000000E1 6.880398588E1 1.394802262E0
4.783000000E1 6.876604431E1 1.395354771E0
4.784000000E1 6.873447866E1 1.396569580E0
4.785000000E1 6.872320650E1 1.396200998E0
4.786000000E1 6.870037902E1 1.395277138E0
4.787000000E1 6.864236847E1 1.394923554E0
4.788000000E1 6.859637703E1 1.396624827E0
4.789000000E1 6.858050122E1 1.393804556E0
4.790000000E1 6.856028392E1 1.395327159E0
4.791000000E1 6.851674545E1 1.395773596E0
4.792000000E1 6.845732470E1 1.396116651E0
4.793000000E1 6.844256353E1 1.396327112E0
4.794000000E1 6.842251726E1 1.395530113E0
4.795000000E1 6.835867714E1 1.395203651E0
4.796000000E1 6.831498569E1 1.396227570E0
4.797000000E1 6.830131018E1 1.396686372E0
4.798000000E1 6.828032553E1 1.397036682E0
4.799000000E1 6.822202965E1 1.397262280E0
4.800000000E1 6.817286612E1 1.397786748E0
4.801000000E1 6.815667988E1 1.396472688E0
4.802000000E1 6.813052657E1 1.397813821E0
4.803000000E1 6.808208953E1 1.397084629E0
4.804000000E1 6.803215961E1 1.395721778E0
4.805000000E1 6.801858291E1 1.395905575E0
4.806000000E1 6.799316289E1 1.394467187E0
4.807000000E1 6.793603666E1 1.395045881E0
4.808000000E1 6.789250648E1 1.395852992E0
4.809000000E1 6.787855675E1 1.396181057E0
4.810000000E1 6.785458655E1 1.394071778E0
4.811000000E1 6.779962380E1 1.393891246E0
4.812000000E1 6.775239277E1 1.395953421E0
4.813000000E1 6.773990738E1 1.393945926E0
4.814000000E1 6.772132458E1 1.394244255E0
4.815000000E1 6.767946071E1 1.393434052E0
4.816000000E1 6.763749567E1 1.394515434E0
4.817000000E1 6.760867560E1 1.396476515E0
4.818000000E1 6.759592555E1 1.394772942E0
4.819000000E1 6.758162103E1 1.395409720E0
4.820000000E1 6.754553304E1 1.394764570E0
4.821000000E1 6.750576681E1 1.395748484E0
4.822000000E1 6.747249104E1 1.396722970E0
4.823000000E1 6.745885122E1 1.396546465E0
4.824000000E1 6.744861563E1 1.396703656E0
4.825000000E1 6.743010572E1 1.392387566E0
4.826000000E1 6.739451137E1 1.393676413E0
4.827000000E1 6.736265136E1 1.396373287E0
4.828000000E1 6.733345770E1 1.397507809E0
4.829000000E1 6.732120290E1 1.396922707E0
4.830000000E1 6.731492310E1 1.397281152E0
4.831000000E1 6.730363132E1 1.397226572E0
4.832000000E1 6.729102906E1 1.395626297E0
4.833000000E1 6.728152385E1 1.396749320E0
4.834000000E1 6.726637409E1 1.394928985E0
4.835000000E1 6.724021897E1 1.395328253E0
4.836000000E1 6.719658998E1 1.394464002E0
4.837000000E1 6.718389509E1 1.395328953E0
4.838000000E1 6.717679059E1 1.396161229E0
4.839000000E1 6.717108305E1 1.396019480E0
4.840000000E1 6.716886034E1 1.395054960E0
4.841000000E1 6.716188481E1 1.394004352E0
4.842000000E1 6.716375707E1 1.396184606E0
4.843000000E1 6.716148387E1 1.395257157E0
4.844000000E1 6.715934218E1 1.395274590E0
4.845000000E1 6.715632335E1 1.394122539E0
4.846000000E1 6.715638716E1 1.394724886E0
4.847000000E1 6.715775418E1 1.395722306E0
4.848000000E1 6.715439798E1 1.395060539E0
4.849000000E1 6.714769030E1 1.393574012E0
4.850000000E1 6.715922632E1 1.393602513E0
4.851000000E1 6.716387556E1 1.393652296E0
4.852000000E1 6.716391541E1 1.396068891E0
4.853000000E1 6.716353944E1 1.394401738E0
4.854000000E1 6.716996003E1 1.395199433E0
4.855000000E1 6.717157818E1 1.394271387E0
4.856000000E1 6.717311706E1 1.394903736E0
4.857000000E1 6.717418839E1 1.394985162E0
4.858000000E1 6.717603501E1 1.395504435E0
4.859000000E1 6.717769603E1 1.394801284E0
4.860000000E1 6.717835110E1 1.395817024E0
4.861000000E1 6.718049007E1 1.394458940E0
4.862000000E1 6.718253090E1 1.395713056E0
4.863000000E1 6.718485249E1 1.396360366E0
4.864000000E1 6.718553176E1 1.395671225E0
4.865000000E1 6.718921623E1 1.396350223E0
4.866000000E1 6.719009922E1 1.396631283E0
4.867000000E1 6.719367872E1 1.395727549E0
4.868000000E1 6.719368490E1 1.396104813E0
4.869000000E1 6.720083027E1 1.397576304E0
4.870000000E1 6.720933556E1 1.396262318E0
4.871000000E1 6.720394505E1 1.396221691E0
4.872000000E1 6.721139099E1 1.396952594E0
4.873000000E1 6.721296417E1 1.396749926E0
4.874000000E1 6.721530450E1 1.396749464E0
4.875000000E1 6.722284526E1 1.397511373E0
4.876000000E1 6.722821273E1 1.398224721E0
4.877000000E1 6.722022008E1 1.397844640E0
4.878000000E1 6.723338275E1 1.397457561E0
4.879000000E1 6.724673663E1 1.398050683E0
4.880000000E1 6.725613124E1 1.395200337E0
4.881000000E1 6.730272095E1 1.395917701E0
4.882000000E1 6.732158981E1 1.396577137E0
4.883000000E1 6.732771901E1 1.397302524E0
4.884000000E1 6.733003752E1 1.397341794E0
4.885000000E1 6.734179836E1 1.396707722E0
4.886000000E1 6.734636057E1 1.395717518E0
4.887000000E1 6.735856542E1 1.396646538E0
4.888000000E1 6.738724509E1 1.397403989E0
4.889000000E1 6.738297646E1 1.398144754E0
4.890000000E1 6.740889502E1 1.396781309E0
4.891000000E1 6.745505596E1 1.397540059E0
4.892000000E1 6.746372759E1 1.396263402E0
4.893000000E1 6.747213160E1 1.397424015E0
4.894000000E1 6.748680886E1 1.398884827E0
4.895000000E1 6.751118038E1 1.397484290E0
4.896000000E1 6.752000280E1 1.397009939E0
4.897000000E1 6.756149520E1 1.394439071E0
4.898000000E1 6.759790172E1 1.396546523E0
4.899000000E1 6.760713554E1 1.396405973E0
4.900000000E1 6.762228907E1 1.396317149E0
4.901000000E1 6.763143994E1 1.396958360E0
4.902000000E1 6.766376995E1 1.394206844E0
4.903000000E1 6.770859453E1 1.394902058E0
4.904000000E1 6.774128974E1 1.396104041E0
4.905000000E1 6.774904190E1 1.395820766E0
4.906000000E1 6.776643390E1 1.395737977E0
4.907000000E1 6.779215073E1 1.395445471E0
4.908000000E1 6.784313165E1 1.396138438E0
4.909000000E1 6.788035874E1 1.395926521E0
4.910000000E1 6.789262585E1 1.395930904E0
4.911000000E1 6.791084067E1 1.395840708E0
4.912000000E1 6.794853531E1 1.395925510E0
4.913000000E1 6.798855091E1 1.396413976E0
4.914000000E1 6.802294606E1 1.395382871E0
4.915000000E1 6.803593681E1 1.396179404E0
4.916000000E1 6.805397955E1 1.396664095E0
4.917000000E1 6.809103746E1 1.394673332E0
4.918000000E1 6.811840904E1 1.395748284E0
4.919000000E1 6.816383181E1 1.396414948E0
4.920000000E1 6.817523972E1 1.395111865E0
4.921000000E1 6.819149587E1 1.396120544E0
4.922000000E1 6.822575700E1 1.395775887E0
4.923000000E1 6.826382369E1 1.395641935E0
4.924000000E1 6.830245020E1 1.395832565E0
4.925000000E1 6.831401114E1 1.396465136E0
4.926000000E1 6.832915014E1 1.396820220E0
4.927000000E1 6.834575332E1 1.396884272E0
4.928000000E1 6.839155800E1 1.395820549E0
4.929000000E1 6.844322835E1 1.396369016E0
4.930000000E1 6.845450606E1 1.395806497E0
4.931000000E1 6.846720983E1 1.395819274E0
4.932000000E1 6.848305207E1 1.396395681E0
4.933000000E1 6.852817890E1 1.397361561E0
4.934000000E1 6.858137681E1 1.397302914E0
4.935000000E1 6.859255579E1 1.397109695E0
4.936000000E1 6.860551978E1 1.395764621E0
4.937000000E1 6.861591115E1 1.396887671E0
4.938000000E1 6.864047212E1 1.396555049E0
4.939000000E1 6.867148683E1 1.396846283E0
4.940000000E1 6.871886541E1 1.396740904E0
4.941000000E1 6.873176391E1 1.398041464E0
4.942000000E1 6.873941425E1 1.396602991E0
4.943000000E1 6.875608240E1 1.397619202E0
4.944000000E1 6.877317958E1 1.396624635E0
4.945000000E1 6.878510561E1 1.396390435E0
4.946000000E1 6.882242014E1 1.395760310E0
4.947000000E1 6.886347403E1 1.396230313E0
4.948000000E1 6.887176073E1 1.396855131E0
4.949000000E1 6.887737842E1 1.396844822E0
4.950000000E1 6.888748723E1 1.396991660E0
4.951000000E1 6.889755872E1 1.397069878E0
4.952000000E1 6.890789455E1 1.395492018E0
4.953000000E1 6.890664641E1 1.397235154E0
4.954000000E1 6.891283544E1 1.397014212E0
4.955000000E1 6.892199287E1 1.396458057E0
4.956000000E1 6.891523005E1 1.396079112E0
4.957000000E1 6.893106046E1 1.395341320E0
4.958000000E1 6.891355343E1 1.394781419E0
4.959000000E1 6.890964731E1 1.395212025E0
4.960000000E1 6.890808380E1 1.394893205E0
4.961000000E1 6.890882313E1 1.395324561E0
4.962000000E1 6.890213958E1 1.395789632E0
4.963000000E1 6.890521759E1 1.394646741E0
4.964000000E1 6.890175411E1 1.393431764E0
4.965000000E1 6.889521744E1 1.394102395E0
4.966000000E1 6.889344709E1 1.393515122E0
4.967000000E1 6.888901031E1 1.395397185E0
4.968000000E1 6.889024944E1 1.394400117E0
4.969000000E1 6.889344328E1 1.394218922E0
4.970000000E1 6.888793188E1 1.394842514E0
4.971000000E1 6.888260604E1 1.395743057E0
4.972000000E1 6.888315049E1 1.395681923E0
4.973000000E1 6.888108423E1 1.395554148E0
4.974000000E1 6.888192863E1 1.395779011E0
4.975000000E1 6.888052940E1 1.395761994E0
4.976000000E1 6.887814123E1 1.395782629E0
4.977000000E1 6.887705731E1 1.395418724E0
4.978000000E1 6.887572604E1 1.395236640E0
4.979000000E1 6.887529667E1 1.395527396E0
4.980000000E1 6.887411218E1 1.396349203E0
4.981000000E1 6.887455711E1 1.395523151E0
4.982000000E1 6.887215490E1 1.396710155E0
4.983000000E1 6.887153813E1 1.396462456E0
4.984000000E1 6.887059390E1 1.396384008E0
4.985000000E1 6.886911636E1 1.396686958E0
4.986000000E1 6.886892152E1 1.396831558E0
4.987000000E1 6.886712999E1 1.396307667E0
4.988000000E1 6.886708055E1 1.395976195E0
4.989000000E1 6.886461858E1 1.396360870E0
4.990000000E1 6.886191830E1 1.396478498E0
4.991000000E1 6.886257325E1 1.396227740E0
4.992000000E1 6.886121983E1 1.397049731E0
4.993000000E1 6.885194449E1 1.397060877E0
4.994000000E1 6.885286195E1 1.396592872E0
4.995000000E1 6.884927118E1 1.395345034E0
4.996000000E1 6.885500018E1 1.396787444E0
4.997000000E1 6.885279909E1 1.396946982E0
4.998000000E1 6.885110157E1 1.396536735E0
4.999000000E1 6.884560015E1 1.397926291E0
5.000000000E1 6.884568415E1 1.395545269E0
5.001000000E1 6.883987336E1 1.397277745E0
5.002000000E1 6.883034684E1 1.396321888E0
5.003000000E1 6.883482266E1 1.395617691E0
5.004000000E1 6.883233536E1 1.395207776E0
5.005000000E1 6.881222279E1 1.395138131E0
5.006000000E1 6.882052799E1 1.394784821E0
5.007000000E1 6.881144540E1 1.394707174E0
5.008000000E1 6.881179284E1 1.395845298E0
5.009000000E1 6.880522392E1 1.394605233E0
5.010000000E1 6.878014781E1 1.394958812E0
5.011000000E1 6.874583456E1 1.395122776E0
5.012000000E1 6.873223740E1 1.396359197E0
5.013000000E1 6.872665675E1 1.396702947E0
5.014000000E1 6.871958582E1 1.396285523E0
5.015000000E1 6.870586288E1 1.395674545E0
5.016000000E1 6.868843837E1 1.394380587E0
5.017000000E1 6.868261224E1 1.395073610E0
5.018000000E1 6.867115149E1 1.395983147E0
5.019000000E1 6.865091068E1 1.394606346E0
5.020000000E1 6.860082401E1 1.394941767E0
5.021000000E1 6.858966481E1 1.395124482E0
5.022000000E1 6.858343105E1 1.395701389E0
5.023000000E1 6.857397403E1 1.395942995E0
5.024000000E1 6.856251985E1 1.394881956E0
5.025000000E1 6.853350136E1 1.395156672E0
5.026000000E1 6.851422312E1 1.395350663E0
5.027000000E1 6.846389094E1 1.395543973E0
5.028000000E1 6.844822598E1 1.396730916E0
5.029000000E1 6.843484275E1 1.396158132E0
5.030000000E1 6.842503208E1 1.396883009E0
5.031000000E1 6.840833059E1 1.396184797E0
5.032000000E1 6.838421468E1 1.396294547E0
5.033000000E1 6.835073982E1 1.394279612E0
5.034000000E1 6.831758099E1 1.394727759E0
5.035000000E1 6.830771918E1 1.395806929E0
5.036000000E1 6.829280744E1 1.395312117E0
5.037000000E1 6.827485151E1 1.395049588E0
5.038000000E1 6.827178399E1 1.393601275E0
5.039000000E1 6.823192894E1 1.392522637E0
5.040000000E1 6.817840782E1 1.395861229E0
5.041000000E1 6.816719040E1 1.395595526E0
5.042000000E1 6.815490080E1 1.396200519E0
5.043000000E1 6.814334868E1 1.397159414E0
5.044000000E1 6.811839990E1 1.394132441E0
5.045000000E1 6.809670071E1 1.392336727E0
5.046000000E1 6.803664690E1 1.394740174E0
5.047000000E1 6.802860307E1 1.396504890E0
5.048000000E1 6.801772898E1 1.395236939E0
5.049000000E1 6.800492442E1 1.395193480E0
5.050000000E1 6.798765459E1 1.393525285E0
5.051000000E1 6.797164111E1 1.393864832E0
5.052000000E1 6.792579078E1 1.394383423E0
5.053000000E1 6.789558101E1 1.393218315E0
5.054000000E1 6.788357128E1 1.394214133E0
5.055000000E1 6.787695925E1 1.395785872E0
5.056000000E1 6.786639992E1 1.394752271E0
5.057000000E1 6.784940764E1 1.393414689E0
5.058000000E1 6.782912084E1 1.395090370E0
5.059000000E1 6.780537868E1 1.395789505E0
